Loan Number,Obligor Name,Outstanding Balance,Committed Exposure,Loan Type,Property Type,Collateral Type,Interest Rate,Origination Date,Maturity Date,Loan Status,Country,Currency,Lien Position,Participation Flag,Net Operating Income,Value at Origination,Debt Service Coverage Ratio,Loan to Value Ratio,Cumulative Charge-offs,Guarantor Name,Guarantor Rating,Syndicated Loan Flag,Credit Facility Type,Loan Grade,Borrower Industry Code,Internal Risk Rating,Payment Frequency,Disposition Flag,Cross Collateralized Loan Numbers,Total Assets,Total Liabilities,EBITDA,Net Income,Total Revenue,Total Equity,Cash Flow,Interest Coverage Ratio,Loan Default Probability
ccc529f7-cf32-4cd9-8404-7eccf1cbf547,"Thomas, Porter and Martinez",39305915.99,5145062.87,Revolving Credit,Industrial,Real Estate,8.65,2024-08-15,2030-07-08,Defaulted,BN,GBP,First Lien,No,8836218.26,16396215.42,2.26,1.21,418615.19,"Coleman, Bird and Zhang",B,No,Refinancing,CCC,6759,C,Annually,Disposed,bq-####,78599344.27,115248809.61,22570248.85,33972185.13,251853363.09,30708084.67,18414783.64,2.84,0.19
aae83622-a13d-4828-b02c-d1f038f1f94e,Meza-Gonzalez,5517794.5,49677163.44,Bridge Loan,Hotel,Inventory,10.61,2021-01-12,2028-07-25,Closed,GA,USD,Mixed,No,9342713.32,7751579.41,1.3,0.98,859439.88,"Huerta, Cisneros and Love",A,No,Acquisition,A,7463,E,Monthly,Disposed,IJ-####,232496332.61,138798648.52,47293843.12,26155797.18,387467235.56,188496428.4,13793545.18,1.91,0.14
9a53776b-05f5-44a3-9d09-b8f250f01eca,Fox-Ramirez,35203193.53,41775120.01,Term Loan,Mixed,Inventory,10.82,2022-12-07,2028-08-30,Defaulted,MX,USD,Subordinate Lien,Yes,6048792.41,3932301.82,1.29,0.54,23621.83,Nichols-Bryant,C,Yes,Expansion,A,1206,C,Annually,Retained,tr-####,175312552.32,31588718.51,49629657.35,19874444.74,48358083.04,45795618.32,18347367.62,8.0,0.04
39ff1f5e-27f9-41f7-9ec7-7f6a0d12adfa,"Cobb, Armstrong and Silva",5002748.63,19185450.45,Revolving Credit,Retail,Inventory,5.79,2023-12-10,2029-03-17,Closed,DM,USD,First Lien,Yes,2157666.05,7719292.71,2.46,1.32,921451.37,Allen-Hawkins,D,No,Refinancing,BBB,6247,E,Annually,Disposed,BH-####,39885337.81,279243459.31,62301082.65,48401137.4,229005416.8,18771764.22,22514321.96,5.58,0.07
b56660b1-fd1a-4d45-b380-6243d459b75c,Ramirez and Sons,43596648.46,15462384.39,Revolving Credit,Hotel,None,3.14,2024-08-28,2034-07-11,Active,FR,INR,First Lien,No,8930206.44,12245972.21,1.2,1.06,550420.76,Williams-Bishop,E,Yes,Expansion,CCC,8111,D,Monthly,Retained,Pp-####,98989414.08,133982854.82,34668024.99,37365788.1,318184697.57,73648650.81,27356401.05,7.69,0.09
617bb5bb-c945-4b1f-8767-3ed9341afa1b,Williams-Morales,34553628.87,24517606.58,Bridge Loan,Mixed,Inventory,9.37,2021-05-28,2032-07-02,Closed,CH,USD,Mixed,Yes,8853312.74,18101030.27,1.01,0.74,977476.49,Lam Ltd,C,Yes,Expansion,AA,1326,B,Monthly,Retained,my-####,411944378.05,149736641.76,29271217.86,35034210.42,448329670.13,126001250.53,12775901.92,7.7,0.2
9d47d792-47dd-455f-a2bf-fe3a909fd963,Myers-Benjamin,37740516.99,38262174.66,Revolving Credit,Industrial,None,10.28,2021-11-07,2031-05-13,Active,SD,USD,First Lien,No,9462618.63,1578498.92,2.22,0.57,644549.65,Figueroa-Mcintosh,E,Yes,Refinancing,B,4885,C,Quarterly,Retained,bK-####,28644901.53,190374340.5,44155101.38,26605379.49,211785322.83,70978829.92,25363769.87,1.57,0.07
02a8ce9f-b9e5-42d3-b161-ab787abcebde,"Newton, Marshall and Harrington",47190238.14,20117786.11,Term Loan,Hotel,Inventory,2.14,2021-04-08,2034-10-31,Defaulted,GD,GBP,Subordinate Lien,Yes,3924651.42,11527177.68,1.66,0.75,210817.36,Jones-Harrington,A,No,Expansion,CCC,1768,B,Quarterly,Disposed,Ui-####,492896526.21,99251586.13,79080929.02,36659073.3,255513100.92,154372748.92,8734702.24,9.26,0.28
c7a4c1a3-1f81-465a-b9a3-c222cce4ea64,Evans-Banks,47923628.34,8890155.89,Bridge Loan,Mixed,Real Estate,5.0,2022-11-18,2030-04-05,Closed,TO,INR,Subordinate Lien,Yes,3575934.07,5836346.01,1.58,1.22,107627.85,"Patel, Mcmahon and Nunez",E,No,Acquisition,BBB,5261,C,Quarterly,Disposed,EL-####,393004058.67,257787173.15,34942693.57,27502335.31,315970752.67,73939263.1,5200516.81,6.2,0.1
1c5963b2-31be-413f-8b6f-6240a90ed03c,"Neal, Ibarra and Grimes",35275242.17,44817415.38,Term Loan,Industrial,None,6.74,2020-11-18,2035-01-13,Defaulted,AU,INR,First Lien,No,9252001.08,6588676.55,2.76,0.78,442831.42,"Murphy, Monroe and Morris",C,No,Expansion,A,2769,C,Monthly,Retained,oM-####,149629120.3,357418669.45,43167599.83,48972821.28,209637244.8,73803816.06,19021668.02,8.18,0.19
9e9f0c1a-8050-455f-b9f4-a49cf7ea5a6c,"Phillips, Woods and Soto",12789155.41,41752177.47,Bridge Loan,Hotel,None,8.5,2022-02-12,2032-09-14,Active,ME,INR,Subordinate Lien,Yes,5717208.44,13812907.4,1.76,0.8,651840.79,"Phillips, Taylor and Walsh",A,Yes,Acquisition,AAA,1176,B,Annually,Retained,Ja-####,441402947.29,289704999.11,75680939.49,36062711.04,299305920.4,47920406.44,18109505.58,6.52,0.28
eee98a2d-95f0-4811-b67e-d300e5d5fb5c,Maldonado LLC,39766449.26,9035273.15,Term Loan,Office,Inventory,4.46,2021-12-31,2031-01-03,Active,JO,EUR,First Lien,Yes,7871501.95,11886796.7,1.35,1.08,513728.17,Nelson-Lopez,E,Yes,Expansion,B,8994,B,Monthly,Retained,Fu-####,281950400.02,351995909.92,77879507.02,12510906.8,128129030.24,85574700.44,22533113.2,2.46,0.08
8d98e7ba-b9e3-49f3-95de-d2f0457dce88,Harris-Davis,6409190.72,2671609.6,Bridge Loan,Hotel,None,3.96,2021-08-13,2035-03-05,Active,CH,GBP,First Lien,Yes,170079.19,13591780.97,1.66,1.37,370957.97,Dougherty-Diaz,D,Yes,Working Capital,A,2739,A,Annually,Retained,cs-####,21946102.57,287640679.61,71979450.02,17550094.03,389688561.86,24668073.24,16275941.12,6.68,0.2
584daa0f-7092-4dff-b006-e81d1f01ce40,"Mills, Miller and Walker",10950608.81,43865108.49,Revolving Credit,Office,None,2.12,2020-04-23,2029-11-22,Active,ES,USD,First Lien,No,1260158.28,18097018.98,1.32,0.91,772421.4,"Harrison, Berry and Harrison",A,No,Acquisition,BB,6067,D,Annually,Disposed,MW-####,461255638.44,316835047.83,71703093.61,44585398.67,99635527.31,35029295.25,7587765.1,7.1,0.11
590cc686-166e-4dd0-b819-6e794f75a3d1,Black-Green,18568966.24,22837934.62,Revolving Credit,Mixed,Inventory,2.49,2022-02-26,2030-08-18,Active,IR,GBP,Mixed,No,8324059.12,8853644.9,2.98,1.18,98938.83,"Johnson, Rodriguez and Hill",B,No,Refinancing,BB,3878,D,Annually,Disposed,zo-####,217588879.82,218207801.91,56899800.8,35439653.28,250495281.55,54395683.17,29720492.11,6.73,0.27
1b199281-33aa-44c0-abb0-648c30770a77,Graham-Armstrong,28340314.44,15353807.14,Bridge Loan,Hotel,Equipment,9.33,2022-06-19,2030-10-13,Closed,AF,INR,Subordinate Lien,No,644044.5,388655.59,1.82,1.21,779664.6,Craig LLC,A,No,Working Capital,A,1108,E,Monthly,Retained,bT-####,255117486.78,373087777.75,50351075.73,48703277.74,76352210.39,183618503.22,28643463.37,1.19,0.2
5c1e0794-f56b-43c3-92a2-b754bcc17230,Jordan Group,19202096.04,24982357.91,Term Loan,Retail,Equipment,4.17,2021-06-18,2030-08-02,Closed,IL,GBP,Mixed,Yes,3335942.97,16714910.16,1.9,0.64,333706.34,"Griffin, Johnson and Wallace",A,Yes,Working Capital,AA,1054,A,Monthly,Disposed,kU-####,207385912.37,21208535.01,41945883.23,17988024.78,78157713.94,165005222.75,10184010.27,7.2,0.2
ba265b67-c6cf-4217-8364-22810227d274,Hill-Bailey,34562879.28,12241804.65,Bridge Loan,Retail,Inventory,1.86,2022-11-22,2026-09-27,Active,AE,EUR,First Lien,Yes,7037369.38,3455249.83,1.64,1.24,828624.88,"Blake, Wise and Jones",B,No,Refinancing,BBB,1610,A,Quarterly,Disposed,vm-####,365050283.35,283323279.14,56988227.06,7531193.9,372961002.56,85826983.58,15708417.31,9.06,0.17
6f0fa05c-681e-422d-819c-8701e2eb1407,Davis and Sons,5113795.82,36195112.83,Bridge Loan,Industrial,Equipment,7.55,2021-07-24,2033-12-21,Defaulted,PS,USD,Mixed,No,1042978.84,15956168.1,1.22,1.02,288177.32,Kent-Lamb,E,No,Acquisition,CCC,6489,A,Annually,Retained,xa-####,213198029.39,263194608.88,67522513.54,37363773.39,31980496.71,11041773.07,25143854.95,1.83,0.1
0147c1f0-04b0-4307-bd92-3b4214466e3f,Adams-Allen,42059176.66,26731634.14,Term Loan,Office,Inventory,6.63,2024-05-20,2034-11-27,Defaulted,LK,INR,Mixed,Yes,3742858.49,19503145.49,2.92,0.95,654326.28,"White, Gordon and Reid",E,Yes,Refinancing,B,3534,B,Quarterly,Disposed,hU-####,237387899.3,247686803.06,38701057.16,20392681.46,305649431.58,140337103.34,28868714.07,2.98,0.08
7b8b55f3-4872-44e1-a173-41b806ff97d7,"Guzman, Cook and Brown",43341484.26,663485.06,Bridge Loan,Hotel,Real Estate,10.3,2023-07-09,2030-02-03,Active,ET,INR,Mixed,No,9484863.35,6329268.55,2.04,1.21,59418.29,Moore-White,E,Yes,Working Capital,AA,3800,E,Annually,Retained,Vm-####,427491554.53,117911077.77,79575174.78,38052900.51,384482609.11,106490092.71,3571519.98,9.89,0.28
f5be1933-bcb1-4a2f-8d09-5ebe0f4a3ea5,"Byrd, Garcia and Patton",30104952.12,42762724.39,Revolving Credit,Mixed,None,1.75,2020-07-04,2031-10-16,Active,BZ,USD,First Lien,No,458418.82,18477153.93,2.6,1.01,205910.75,Adams-Fuller,C,No,Acquisition,BB,7578,E,Quarterly,Disposed,HJ-####,216386473.05,264397266.67,27468384.76,23452646.58,328050734.92,73033098.38,903954.03,8.02,0.09
bf1c2e7f-7f7f-45a1-ad4f-486ad9dbfff1,Smith-Glenn,33215077.24,48271258.18,Bridge Loan,Office,Inventory,7.56,2022-01-28,2033-07-22,Defaulted,DZ,GBP,Subordinate Lien,No,1727019.86,10011471.79,1.84,1.33,307955.09,"Jones, Diaz and Lopez",E,Yes,Refinancing,AA,9718,B,Annually,Retained,Wj-####,421663425.83,357692676.44,18358918.85,46176219.05,102009746.91,189334141.8,18978400.13,3.91,0.27
1af52346-497f-4a3f-bf6e-9bbd1c038794,Robinson PLC,13175756.35,49758513.34,Revolving Credit,Retail,Real Estate,4.13,2021-11-01,2026-12-27,Defaulted,ST,INR,Mixed,Yes,3893445.98,17200932.69,1.54,1.4,767178.45,"Garner, Peterson and Carter",D,Yes,Acquisition,BB,3824,A,Monthly,Retained,vi-####,97751493.9,286120953.51,77123960.46,19287741.24,415726301.9,101926044.69,28877003.65,1.16,0.19
3cb3366c-1254-4169-a0b6-fe8e545c1c50,Carter-Jordan,27835591.42,8376664.57,Bridge Loan,Industrial,Inventory,7.14,2020-09-10,2031-06-02,Defaulted,VE,INR,Mixed,Yes,6983770.07,18014240.36,1.89,1.33,881455.7,"Porter, Williams and Myers",A,No,Acquisition,B,2853,A,Quarterly,Retained,pZ-####,185800547.12,375694993.33,44252718.48,23262808.26,466180925.16,114602779.21,4157770.98,2.79,0.21
f8d69d8f-d5e5-4f12-b08e-8a789473269d,Guzman Ltd,3458414.3,49052406.59,Revolving Credit,Mixed,Equipment,7.1,2022-07-08,2033-10-15,Active,ST,INR,First Lien,No,3776865.26,13093249.02,2.89,0.58,69760.34,Ward Group,B,Yes,Refinancing,AA,6879,C,Monthly,Retained,BD-####,293282944.28,187992399.23,36255232.08,32613973.34,487278549.1,173022521.4,24680400.43,6.81,0.17
c4d0f33c-27b8-4219-9020-f4dcfc53f787,"Graves, Estrada and Smith",43408173.1,4649468.35,Term Loan,Mixed,Equipment,3.1,2023-01-12,2030-05-08,Closed,SC,GBP,Mixed,Yes,1426245.92,4068785.99,1.72,0.66,323790.21,"Norman, Jones and Meyers",C,Yes,Refinancing,BB,9242,B,Monthly,Disposed,Oe-####,301536458.81,7928068.18,72746204.13,1859727.9,101832360.6,26738326.67,9714452.15,8.48,0.3
f663ea0a-15b3-4bdd-bfed-b694faa8e620,Vazquez Group,2612065.03,46399189.93,Revolving Credit,Retail,Equipment,11.86,2022-01-12,2032-09-19,Active,DM,GBP,Subordinate Lien,Yes,2156043.42,4718195.33,2.55,0.6,265513.19,"Miller, Norman and Martinez",C,No,Acquisition,CCC,9399,A,Monthly,Retained,Vg-####,334776936.04,8218864.82,47231344.68,12206745.89,371179610.48,107309896.75,24496360.24,2.01,0.28
1e6a453a-f0b6-41df-8a41-7f2c4295997a,Martin Group,44148486.56,56483229.1,Term Loan,Mixed,None,6.45,2020-06-25,2031-09-17,Defaulted,FI,USD,Subordinate Lien,No,6883182.11,15380928.77,2.94,0.63,138546.91,Watson-Lewis,E,Yes,Working Capital,CCC,6447,C,Monthly,Retained,SJ-####,411082782.59,240322899.32,52157644.5,3038846.59,496127992.45,140016574.21,29620078.92,1.56,0.09
47bbbb16-793a-4659-9c54-38ceba3484bd,"Perez, Miller and Johnson",45045951.81,27880517.82,Revolving Credit,Office,Real Estate,7.42,2022-04-04,2034-10-02,Defaulted,BR,INR,Mixed,No,9256604.17,19209476.61,1.46,1.4,812368.53,"Newman, Nelson and Meyer",B,No,Working Capital,AAA,7136,E,Quarterly,Disposed,DA-####,359172334.78,213091053.73,79010563.54,19955432.74,271511164.47,34099566.05,17869134.02,5.47,0.19
ce8bffe6-fdeb-472e-adda-90f892d38337,"Johnson, Williams and Ryan",24863631.43,55161499.39,Bridge Loan,Hotel,Equipment,2.6,2023-11-18,2033-11-19,Defaulted,MU,INR,First Lien,No,3855586.88,17660970.92,2.85,1.5,511058.14,Lester-Martinez,E,Yes,Working Capital,B,3994,A,Quarterly,Disposed,ou-####,469475665.85,265253502.87,34011670.51,20002919.73,92261214.24,11643606.95,21202444.06,2.53,0.12
804df13a-526a-4b09-abd1-d16f72f11c8a,Sharp-Wheeler,33594905.67,48380993.5,Term Loan,Retail,Real Estate,7.02,2025-03-20,2028-11-28,Defaulted,SC,EUR,First Lien,Yes,2873996.44,19840384.91,1.69,1.46,43051.32,"Drake, Collins and Lopez",E,No,Refinancing,BBB,6413,D,Monthly,Disposed,Cn-####,236277936.15,198902959.33,26561156.69,38808572.32,425077991.33,134243035.23,27911511.37,1.44,0.21
c91cebf5-2748-47a6-a852-6b28db042664,Smith-Wells,14973063.13,1080127.55,Term Loan,Retail,Equipment,9.82,2023-06-27,2027-06-17,Closed,MR,USD,Subordinate Lien,Yes,1201401.65,13895347.93,1.63,1.43,329926.73,"Brooks, Anderson and Morrow",A,No,Working Capital,AA,3706,E,Monthly,Disposed,fY-####,462070993.14,377588841.93,55213721.5,39414796.65,104357981.49,130238152.47,12762551.96,7.48,0.2
bc4f90c9-80e7-4474-9aa2-f0f4ff2c155c,Mccullough Inc,25520715.79,2386799.73,Term Loan,Mixed,Inventory,4.9,2020-12-04,2027-06-27,Closed,ER,EUR,Mixed,Yes,4210644.46,7856327.56,2.71,1.22,803594.8,"King, Hart and Aguirre",A,No,Expansion,A,4571,A,Monthly,Disposed,hG-####,359525911.18,22843266.37,32261947.46,39503056.34,331393805.52,192889355.02,19096632.86,6.7,0.24
44d7e2dd-8a9c-4f3a-a8d6-8324b29788b3,Horton-Davenport,38535795.65,58956893.79,Revolving Credit,Hotel,None,6.4,2020-10-27,2032-02-08,Defaulted,NI,EUR,Subordinate Lien,No,234001.9,11225104.93,1.85,1.4,545246.96,Beard-Bryant,D,Yes,Refinancing,BB,4455,C,Monthly,Disposed,dc-####,100299698.77,173589811.53,13962608.25,32786305.19,159703997.31,178737166.57,15761656.4,2.36,0.18
659ad2b8-bdd8-4782-9cca-b365461e4d4d,Howard and Sons,39224785.87,48624813.35,Revolving Credit,Hotel,None,10.65,2023-05-20,2033-02-06,Closed,KH,GBP,First Lien,Yes,9688146.93,7069803.09,1.19,0.87,871605.79,"Schultz, Baker and Campbell",C,No,Working Capital,AA,2510,E,Annually,Disposed,As-####,411566170.52,321298432.11,73166905.35,41464736.94,306314706.52,116806982.3,9963011.83,8.67,0.3
f6726faa-4cd0-4053-8823-89945d3598c3,"Phillips, Mcdonald and Berry",31607274.08,259284.66,Term Loan,Hotel,None,11.84,2022-08-19,2035-01-11,Defaulted,ML,EUR,Mixed,No,4650365.59,14488729.15,1.88,1.29,258922.04,"Anderson, Dawson and Martin",A,Yes,Acquisition,CCC,5163,D,Monthly,Disposed,YF-####,279446919.51,12016952.44,96311675.13,37943612.19,123855250.23,64513776.08,29789370.4,7.06,0.1
6f473fda-24c3-4cfb-aa3b-e87bb677e275,"Stewart, Lynch and Harris",10865508.57,40194263.63,Bridge Loan,Hotel,Equipment,7.68,2023-07-10,2034-09-27,Defaulted,PH,GBP,Subordinate Lien,Yes,1251916.76,837092.01,1.64,0.88,155923.23,Krueger Inc,E,No,Refinancing,AA,3565,C,Monthly,Retained,eN-####,358815896.96,326160861.21,77206304.48,9123985.32,300253825.4,166123757.03,14490304.37,6.84,0.22
157a9f56-3159-4f98-97af-982c31b6cf55,Burgess and Sons,35678268.0,1037029.88,Bridge Loan,Office,Equipment,2.49,2021-07-21,2028-05-03,Active,AF,EUR,Subordinate Lien,Yes,1888875.74,18084687.11,2.26,0.91,441017.91,Barrett Group,C,Yes,Refinancing,CCC,7683,E,Quarterly,Retained,ep-####,290186283.85,241953692.86,30184981.38,8146248.48,79824326.7,23151069.13,2574605.24,8.42,0.18
6c6939d7-d58b-4572-9ee2-54debd09e984,Fletcher-Wise,1791489.96,34412987.83,Bridge Loan,Mixed,Inventory,6.54,2021-07-17,2029-02-09,Defaulted,SK,USD,First Lien,No,8040962.33,18864458.34,1.22,0.97,168796.93,"Marquez, Reyes and Robinson",E,Yes,Refinancing,BB,2007,E,Monthly,Retained,Da-####,193740968.12,337023664.58,44678750.06,36172797.43,212950405.36,41316830.29,14674600.26,9.77,0.26
91cae177-c0fb-4935-b3fa-5910282fef79,Davis-Gutierrez,20882556.7,33238486.75,Bridge Loan,Industrial,None,11.82,2024-06-25,2027-11-23,Closed,RW,USD,First Lien,Yes,2997585.42,12936228.65,2.92,1.08,473330.09,Chase Ltd,E,Yes,Expansion,AA,8182,D,Quarterly,Disposed,ch-####,427772473.49,38155075.14,1682763.0,8825325.67,486610042.1,31748013.86,21945985.48,3.89,0.25
50bae311-914b-47f1-a920-85aa71e4e076,"Bell, Stephens and Logan",14130094.45,19030574.65,Term Loan,Industrial,Real Estate,1.89,2020-01-23,2034-03-29,Active,DO,GBP,Subordinate Lien,Yes,8320547.26,11121113.8,1.45,1.3,430670.84,"Moore, Riggs and Hardin",A,Yes,Acquisition,BBB,1873,C,Monthly,Retained,Ux-####,93814702.02,356003877.34,56608200.31,6198175.56,470355932.65,126376234.62,27146432.36,1.86,0.26
337057d3-97c6-4f6f-868f-b03441df6f63,"Coleman, Williams and Johnson",11157999.33,1847244.02,Term Loan,Mixed,Inventory,8.11,2022-05-15,2028-08-07,Defaulted,GY,INR,Subordinate Lien,No,8529837.92,6756803.66,1.66,1.19,372011.67,"Bradley, Sharp and Allison",A,Yes,Working Capital,BBB,9090,E,Quarterly,Disposed,uy-####,225294336.49,54904575.57,87605359.04,8311024.61,216740027.12,164766543.93,15474867.27,6.94,0.25
b505151e-43c8-4091-9189-55259c835cfb,"Brown, Perry and Brown",47538897.96,24143387.59,Term Loan,Industrial,Real Estate,9.27,2022-06-13,2026-09-05,Defaulted,LR,GBP,First Lien,Yes,2413244.54,10065877.42,1.01,0.86,103995.39,"Roberts, Bentley and Patel",D,Yes,Refinancing,AAA,4231,A,Annually,Disposed,Yu-####,453210258.73,386151046.35,14218521.37,1325486.29,195913146.94,43241120.46,26970973.29,8.77,0.03
386439fd-7c8d-4ee2-b3f8-305a64a20eac,"Mason, Ortiz and Snyder",6462827.39,34407520.9,Bridge Loan,Hotel,Real Estate,2.24,2020-06-14,2027-06-29,Active,IT,EUR,Mixed,No,9681956.59,17609136.79,1.07,1.41,385930.13,Beasley-Byrd,E,No,Expansion,AA,5103,C,Monthly,Retained,gY-####,70351975.73,28837345.14,70397296.5,22324310.45,349711132.94,143021814.52,10303662.48,7.26,0.17
ab08834e-98a3-4d8e-a042-584d667fc261,"Hatfield, Stone and Anderson",29072493.18,22200408.99,Bridge Loan,Mixed,Equipment,4.23,2024-11-11,2026-07-24,Closed,NZ,USD,Subordinate Lien,No,883683.48,11298933.23,2.15,0.96,703514.53,"Herrera, Thomas and Bennett",A,No,Expansion,BB,3514,D,Quarterly,Retained,HS-####,268565214.81,19141235.95,18669068.06,43583271.78,354432273.39,42783807.17,7730482.09,3.26,0.27
776b223a-3b9f-4d49-bb7a-a612142abe47,"Wyatt, Marks and Todd",39626546.58,29505082.73,Bridge Loan,Hotel,Real Estate,4.03,2022-07-19,2032-12-27,Closed,PK,GBP,First Lien,Yes,6690672.54,15226413.5,2.94,1.04,631654.29,"Scott, Turner and Rivas",E,Yes,Expansion,BBB,2711,E,Quarterly,Disposed,Qh-####,376400464.07,144295029.1,70133768.48,32586148.15,256597396.47,54435823.97,25116871.14,3.37,0.1
f5b6f375-305c-4eaf-84fa-c693f9279682,Brown PLC,27873778.46,33335149.21,Revolving Credit,Industrial,None,3.02,2023-07-17,2028-06-23,Defaulted,MV,EUR,First Lien,Yes,2917297.45,13923561.53,1.87,0.84,591807.22,Pugh Inc,D,No,Expansion,BBB,7904,E,Quarterly,Disposed,mh-####,140000930.84,109680878.89,5039783.14,49889306.15,282992513.22,12908076.21,19253296.82,4.18,0.25
f0d9f1c3-a823-40a8-9f1d-6e94916442d6,Roy-Mendoza,17964513.84,41063678.65,Bridge Loan,Hotel,Equipment,10.45,2022-01-06,2030-04-22,Closed,MG,EUR,Mixed,Yes,9740233.18,5595658.47,1.61,0.93,919409.78,Cline Inc,B,Yes,Acquisition,AA,2013,D,Monthly,Disposed,FL-####,191421292.46,56940253.77,72805372.54,31857083.7,408455568.05,120126963.55,5764783.57,2.26,0.17
7b19a50e-12ef-4774-aa7b-94afe7e11507,"Wells, Burns and Howard",42044974.47,40414516.81,Revolving Credit,Retail,None,7.38,2020-04-09,2034-09-11,Active,RU,EUR,Subordinate Lien,No,9702300.13,8336923.57,2.1,0.69,908677.87,Dean-Nicholson,C,Yes,Expansion,BBB,5244,E,Monthly,Retained,dx-####,303081475.63,113004430.62,85831857.12,30512457.73,275725071.69,85993873.5,17297202.46,8.11,0.08
c50bb548-a9f2-4647-aa01-1323a239afc9,"Gilbert, Butler and Green",28231861.84,37496036.24,Term Loan,Hotel,None,3.45,2022-07-31,2034-04-26,Defaulted,TV,INR,Mixed,Yes,5037680.71,6588000.94,1.33,0.9,172961.51,"Yates, Brown and Castillo",C,Yes,Working Capital,AA,5203,C,Annually,Retained,vA-####,114017513.17,266952438.02,45979127.6,1788423.19,256600983.84,18537043.83,10421793.47,2.03,0.16
60d61319-d122-4b11-9adf-e430ce7f819f,"Bennett, Campbell and Clements",1935709.01,58613503.4,Revolving Credit,Hotel,None,10.8,2021-04-14,2029-06-15,Closed,RO,USD,Mixed,Yes,6296461.39,5155548.78,1.77,1.25,189179.46,Hughes-Hamilton,C,Yes,Refinancing,A,8174,A,Monthly,Retained,IO-####,454291792.27,188946469.31,76440135.55,40461513.32,70541614.41,109363484.61,3306346.13,2.65,0.03
5dcca91f-ed98-4209-8107-e046f3c8dbcd,Mclaughlin-Goodman,9288759.5,19927732.79,Revolving Credit,Office,None,11.94,2022-07-19,2029-05-18,Closed,CF,USD,First Lien,No,3596904.94,6966385.24,1.97,0.88,409826.31,Lee PLC,C,No,Refinancing,AAA,2363,C,Annually,Disposed,Ub-####,151579962.4,71001207.4,91840253.25,7341378.94,127210047.96,110018294.1,6638653.89,9.67,0.24
f5535d29-c399-41ab-9086-85aaf761b9c8,"Rodriguez, Campbell and Gill",13939310.66,39317410.12,Bridge Loan,Office,None,2.07,2020-06-10,2033-07-29,Defaulted,NI,EUR,First Lien,Yes,6587363.88,8542731.13,1.37,1.27,339272.94,Simpson Group,B,No,Expansion,BBB,3578,A,Quarterly,Retained,Se-####,104915585.62,142045616.35,20011725.65,19035270.6,14260864.28,186503276.39,15786178.32,7.54,0.13
7400f7df-8aae-4c6d-9754-7ee460115177,Elliott-Castaneda,47200294.29,38520311.72,Revolving Credit,Hotel,Real Estate,3.07,2022-11-29,2026-08-13,Active,BY,GBP,Subordinate Lien,Yes,6694667.31,17930305.83,1.24,1.01,145411.13,Thompson Ltd,E,No,Acquisition,AAA,6636,D,Annually,Disposed,JU-####,211668468.59,122995190.46,7592989.49,1188752.79,306137957.23,94996455.58,19738155.45,2.76,0.09
321290f2-bc97-419d-a590-cb5b1544db66,"Brown, Miller and Palmer",43713229.51,53870261.22,Revolving Credit,Hotel,Inventory,2.52,2020-01-22,2029-10-07,Defaulted,MR,EUR,First Lien,No,2954027.96,19425579.43,1.74,1.02,558137.11,Wilson-Sanchez,E,Yes,Refinancing,B,8612,D,Quarterly,Retained,XR-####,438315221.7,180951340.13,59756077.49,38418216.56,262862064.39,84785421.38,28786348.53,5.67,0.07
cbdc2ae1-93a8-4375-bef2-b8362419d34b,Fritz Group,38841536.39,35235907.14,Revolving Credit,Industrial,Real Estate,6.57,2024-05-09,2033-05-01,Defaulted,GR,INR,Mixed,Yes,9638555.57,9323880.42,2.05,0.87,667020.18,Berry Group,A,Yes,Acquisition,BB,2335,E,Annually,Disposed,Kk-####,30172663.42,392118330.83,89873109.55,35693947.37,436313780.16,184219799.33,27828435.6,3.9,0.05
08e46841-7fac-4134-b193-cf3d3e3af2fc,Weaver Inc,17124436.13,3015923.87,Revolving Credit,Retail,Inventory,8.84,2024-12-15,2034-01-04,Defaulted,MM,INR,First Lien,No,6761157.71,7624532.03,2.25,1.29,826597.48,"Moore, Cunningham and Hammond",C,Yes,Acquisition,AA,5004,C,Annually,Disposed,oK-####,197778091.7,30729214.93,40307779.1,7736027.65,319730043.37,57224597.39,26437025.1,8.3,0.16
d2b5542a-e01d-42fb-9597-f2dc6db9ce03,Vazquez-Woods,19703285.61,7573121.34,Term Loan,Hotel,Equipment,2.81,2023-04-11,2034-06-22,Defaulted,DE,EUR,Subordinate Lien,No,4683249.47,418445.95,2.74,0.72,123802.94,Brooks and Sons,A,No,Refinancing,AAA,2507,D,Quarterly,Retained,bF-####,132312817.45,108856241.09,32542311.13,41351206.21,113033936.91,33587586.23,25906787.77,8.3,0.09
cfe2b622-0d38-4a78-bdb1-495d6e8fd6b2,Hernandez Group,45234627.67,54473339.5,Term Loan,Industrial,Equipment,2.88,2022-01-23,2030-07-29,Closed,EC,GBP,First Lien,Yes,5852691.14,13402850.14,1.66,0.89,713563.95,"Cohen, Taylor and Ramos",A,Yes,Expansion,BB,8756,B,Annually,Disposed,Va-####,119112349.45,39216960.34,83038689.66,35740456.33,180133446.0,39065985.09,21244542.74,8.26,0.15
